Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
44818,562944,562944,10000,2026-02-08,2
44819,181790,181790,10000,2026-02-08,2
44820,252820,252820,10000,2026-02-12,2
44821,167975,167975,10000,2026-02-05,2
44822,734050,734050,10000,2026-01-31,2
44823,901396,901396,10000,2026-01-01,2
44824,103091,103091,10000,2026-02-20,2
44825,892523,892523,10000,2026-01-31,2
44826,555240,555240,10000,2026-02-12,2
44827,701705,701705,10000,2026-01-05,2
44828,232701,232701,10000,2026-01-28,2
44829,344819,344819,10000,2026-01-15,2
44830,426730,426730,10000,2026-01-12,2
44831,703277,703277,10000,2026-01-31,2
44832,778261,778261,10000,2026-01-27,2
44833,429065,429065,10000,2026-02-09,2
44834,530329,530329,10000,2026-02-24,2
44835,291726,291726,10000,2026-02-06,2
44836,276189,276189,10000,2026-01-23,2
44837,875284,875284,10000,2026-02-27,2
44838,916038,916038,10000,2026-02-20,2
44839,757471,757471,10000,2026-02-26,2
44840,507587,507587,10000,2026-01-11,2
44841,134695,134695,10000,2026-01-16,2
44842,507838,507838,10000,2026-02-11,2
44843,133304,133304,10000,2026-02-20,2
44844,176281,176281,10000,2026-02-02,2
44845,621603,621603,10000,2026-01-30,2
44846,428319,428319,10000,2026-01-14,2
44847,869677,869677,10000,2026-01-08,2
44848,575162,575162,10000,2026-01-07,2
44849,162618,162618,10000,2026-01-27,2
44850,636155,636155,10000,2026-02-25,2
44851,282840,282840,10000,2026-01-03,2
44852,16469,16469,10000,2026-02-26,2
44853,337674,337674,10000,2026-02-12,2
44854,292025,292025,10000,2026-01-12,2
44855,136775,136775,10000,2026-02-22,2
44856,351954,351954,10000,2026-01-02,2
44857,873930,873930,10000,2026-02-09,2
44858,707258,707258,10000,2026-02-09,2
44859,983703,983703,10000,2026-01-15,2
44860,399902,399902,10000,2026-01-20,2
44861,26135,26135,10000,2026-01-28,2
44862,819181,819181,10000,2026-02-15,2
44863,667406,667406,10000,2026-01-13,2
44864,207028,207028,10000,2026-02-21,2
44865,18709,18709,10000,2026-01-13,2
44866,53628,53628,10000,2026-02-26,2
44867,233478,233478,10000,2026-01-25,2
44868,611678,611678,10000,2026-01-12,2
44869,419429,419429,10000,2026-02-19,2
44870,30529,30529,10000,2026-02-02,2
44871,967292,967292,10000,2026-01-18,2
44872,132010,132010,10000,2026-01-23,2
44873,469174,469174,10000,2026-02-01,2
44874,182006,182006,10000,2026-02-01,2
44875,189279,189279,10000,2026-01-24,2
44876,686943,686943,10000,2026-01-03,2
44877,810562,810562,10000,2026-01-05,2
44878,405581,405581,10000,2026-01-13,2
44879,623250,623250,10000,2026-01-05,2
44880,53968,53968,10000,2026-01-27,2
44881,860507,860507,10000,2026-01-24,2
44882,954786,954786,10000,2026-01-10,2
44883,189936,189936,10000,2026-02-14,2
44884,692308,692308,10000,2026-01-31,2
44885,825109,825109,10000,2026-01-03,2
44886,287419,287419,10000,2026-01-19,2
44887,429855,429855,10000,2026-01-19,2
44888,512756,512756,10000,2026-01-12,2
44889,665796,665796,10000,2026-02-22,2
44890,269027,269027,10000,2026-01-19,2
44891,324790,324790,10000,2026-01-14,2
44892,430734,430734,10000,2026-02-24,2
44893,260187,260187,10000,2026-02-15,2
44894,220891,220891,10000,2026-01-01,2
44895,921577,921577,10000,2026-02-06,2
44896,271418,271418,10000,2026-02-08,2
44897,350553,350553,10000,2026-01-17,2
44898,852671,852671,10000,2026-01-13,2
44899,927808,927808,10000,2026-02-13,2
44900,283521,283521,10000,2026-01-16,2
44901,258346,258346,10000,2026-02-26,2
44902,374926,374926,10000,2026-02-07,2
44903,69905,69905,10000,2026-02-06,2
44904,100525,100525,10000,2026-01-18,2
44905,781553,781553,10000,2026-02-06,2
44906,510154,510154,10000,2026-02-09,2
44907,510174,510174,10000,2026-01-02,2
44908,649200,649200,10000,2026-01-01,2
44909,273843,273843,10000,2026-02-12,2
44910,596290,596290,10000,2026-01-15,2
44911,396756,396756,10000,2026-01-18,2
44912,985807,985807,10000,2026-02-15,2
44913,483748,483748,10000,2026-02-19,2
44914,663064,663064,10000,2026-01-21,2
44915,341940,341940,10000,2026-02-20,2
44916,436937,436937,10000,2026-02-26,2
44917,630334,630334,10000,2026-01-09,2
44918,45895,45895,10000,2026-02-14,2
44919,75616,75616,10000,2026-01-04,2
44920,788592,788592,10000,2026-01-15,2
44921,198424,198424,10000,2026-01-14,2
44922,679077,679077,10000,2026-02-28,2
44923,802681,802681,10000,2026-01-22,2
44924,407006,407006,10000,2026-01-09,2
44925,506502,506502,10000,2026-02-04,2
44926,253044,253044,10000,2026-02-03,2
44927,630,630,10000,2026-02-28,2
44928,471794,471794,10000,2026-02-07,2
44929,551547,551547,10000,2026-02-18,2
44930,780312,780312,10000,2026-01-25,2
44931,360708,360708,10000,2026-02-01,2
44932,770596,770596,10000,2026-02-17,2
44933,804757,804757,10000,2026-02-21,2
44934,369597,369597,10000,2026-02-10,2
44935,111912,111912,10000,2026-01-21,2
44936,937314,937314,10000,2026-02-01,2
44937,628063,628063,10000,2026-02-18,2
44938,862395,862395,10000,2026-02-15,2
44939,44690,44690,10000,2026-02-24,2
44940,934308,934308,10000,2026-01-20,2
44941,959984,959984,10000,2026-01-22,2
44942,923344,923344,10000,2026-02-14,2
44943,261627,261627,10000,2026-02-24,2
44944,313265,313265,10000,2026-01-20,2
44945,110533,110533,10000,2026-01-06,2
44946,219923,219923,10000,2026-02-08,2
44947,203903,203903,10000,2026-02-27,2
44948,703273,703273,10000,2026-02-28,2
44949,797036,797036,10000,2026-01-07,2
44950,843004,843004,10000,2026-02-24,2
44951,589536,589536,10000,2026-02-02,2
44952,888952,888952,10000,2026-01-09,2
44953,315396,315396,10000,2026-02-08,2
44954,979421,979421,10000,2026-01-05,2
44955,603054,603054,10000,2026-01-27,2
44956,585114,585114,10000,2026-02-03,2
44957,482716,482716,10000,2026-02-04,2
44958,892369,892369,10000,2026-01-07,2
44959,178141,178141,10000,2026-02-22,2
44960,524270,524270,10000,2026-02-10,2
44961,529431,529431,10000,2026-01-15,2
44962,349409,349409,10000,2026-02-09,2
44963,774272,774272,10000,2026-01-09,2
44964,831264,831264,10000,2026-02-05,2
44965,589744,589744,10000,2026-01-13,2
44966,887128,887128,10000,2026-01-31,2
44967,376309,376309,10000,2026-02-11,2
44968,828961,828961,10000,2026-02-12,2
44969,43633,43633,10000,2026-01-16,2
44970,576548,576548,10000,2026-02-15,2
44971,346530,346530,10000,2026-01-04,2
44972,967020,967020,10000,2026-01-30,2
44973,295825,295825,10000,2026-01-29,2
44974,107696,107696,10000,2026-02-09,2
44975,373530,373530,10000,2026-02-02,2
44976,248131,248131,10000,2026-02-15,2
44977,941019,941019,10000,2026-01-07,2
44978,57101,57101,10000,2026-01-29,2
44979,290219,290219,10000,2026-01-12,2
44980,692824,692824,10000,2026-02-08,2
44981,198025,198025,10000,2026-01-04,2
44982,935304,935304,10000,2026-01-15,2
44983,258535,258535,10000,2026-01-04,2
44984,135819,135819,10000,2026-02-21,2
44985,763023,763023,10000,2026-01-19,2
44986,738950,738950,10000,2026-01-17,2
44987,371099,371099,10000,2026-02-26,2
44988,396170,396170,10000,2026-02-17,2
44989,855220,855220,10000,2026-01-17,2
44990,551246,551246,10000,2026-01-12,2
44991,389066,389066,10000,2026-01-30,2
44992,507996,507996,10000,2026-01-11,2
44993,483715,483715,10000,2026-02-14,2
44994,883155,883155,10000,2026-01-20,2
44995,778688,778688,10000,2026-02-15,2
44996,651968,651968,10000,2026-01-01,2
44997,47514,47514,10000,2026-01-03,2
44998,14309,14309,10000,2026-02-13,2
44999,471310,471310,10000,2026-02-28,2
45000,277948,277948,10000,2026-01-20,2
45001,190745,190745,10000,2026-01-26,2
45002,382015,382015,10000,2026-02-14,2
45003,890546,890546,10000,2026-02-24,2
45004,456057,456057,10000,2026-02-16,2
45005,207533,207533,10000,2026-02-25,2
45006,279439,279439,10000,2026-01-05,2
45007,550182,550182,10000,2026-02-01,2
45008,174633,174633,10000,2026-02-21,2
45009,943994,943994,10000,2026-01-14,2
45010,594845,594845,10000,2026-01-17,2
45011,112186,112186,10000,2026-02-26,2
45012,883047,883047,10000,2026-01-16,2
45013,1817,1817,10000,2026-02-21,2
45014,438968,438968,10000,2026-02-12,2
45015,280247,280247,10000,2026-01-07,2
45016,460660,460660,10000,2026-02-25,2
45017,796772,796772,10000,2026-02-05,2
45018,779437,779437,10000,2026-01-10,2
45019,782809,782809,10000,2026-02-22,2
45020,264930,264930,10000,2026-01-22,2
45021,47734,47734,10000,2026-02-04,2
45022,788088,788088,10000,2026-02-24,2
45023,215410,215410,10000,2026-02-02,2
45024,458442,458442,10000,2026-01-04,2
45025,98651,98651,10000,2026-02-19,2
45026,358719,358719,10000,2026-02-13,2
45027,5517,5517,10000,2026-01-13,2
45028,31353,31353,10000,2026-02-25,2
45029,33999,33999,10000,2026-02-13,2
45030,756569,756569,10000,2026-01-29,2
45031,637098,637098,10000,2026-01-29,2
45032,975812,975812,10000,2026-01-30,2
45033,795725,795725,10000,2026-01-10,2
45034,457086,457086,10000,2026-01-02,2
45035,610688,610688,10000,2026-01-28,2
45036,19028,19028,10000,2026-01-21,2
45037,971466,971466,10000,2026-02-16,2
45038,583823,583823,10000,2026-01-20,2
45039,72477,72477,10000,2026-02-27,2
45040,802972,802972,10000,2026-02-21,2
45041,275617,275617,10000,2026-01-13,2
45042,109602,109602,10000,2026-01-29,2
45043,625082,625082,10000,2026-01-15,2
45044,435813,435813,10000,2026-02-23,2
45045,213076,213076,10000,2026-02-23,2
45046,276579,276579,10000,2026-01-13,2
45047,699036,699036,10000,2026-01-17,2
45048,549277,549277,10000,2026-01-20,2
45049,108009,108009,10000,2026-02-19,2
45050,469537,469537,10000,2026-02-21,2
45051,60663,60663,10000,2026-02-15,2
45052,145535,145535,10000,2026-02-15,2
45053,831077,831077,10000,2026-02-11,2
45054,5130,5130,10000,2026-01-30,2
45055,561215,561215,10000,2026-02-15,2
45056,225045,225045,10000,2026-01-10,2
45057,853954,853954,10000,2026-02-09,2
45058,793035,793035,10000,2026-02-28,2
45059,378987,378987,10000,2026-02-21,2
45060,860797,860797,10000,2026-02-04,2
45061,896065,896065,10000,2026-02-06,2
45062,833653,833653,10000,2026-02-27,2
45063,293696,293696,10000,2026-02-20,2
45064,843486,843486,10000,2026-01-20,2
45065,55745,55745,10000,2026-02-06,2
45066,877944,877944,10000,2026-02-25,2
45067,544166,544166,10000,2026-02-28,2
45068,661316,661316,10000,2026-02-17,2
45069,432715,432715,10000,2026-02-07,2
45070,303893,303893,10000,2026-01-17,2
45071,879435,879435,10000,2026-01-11,2
45072,691234,691234,10000,2026-02-16,2
45073,275593,275593,10000,2026-01-31,2
45074,354014,354014,10000,2026-02-20,2
45075,941141,941141,10000,2026-02-09,2
45076,455068,455068,10000,2026-01-20,2
45077,598678,598678,10000,2026-02-20,2
45078,276999,276999,10000,2026-02-14,2
45079,576944,576944,10000,2026-02-25,2
45080,746939,746939,10000,2026-01-21,2
45081,713814,713814,10000,2026-01-21,2
45082,836138,836138,10000,2026-02-07,2
45083,104588,104588,10000,2026-02-04,2
45084,520815,520815,10000,2026-01-07,2
45085,489213,489213,10000,2026-02-19,2
45086,690501,690501,10000,2026-02-21,2
45087,710870,710870,10000,2026-02-23,2
45088,325425,325425,10000,2026-01-31,2
45089,908185,908185,10000,2026-01-07,2
45090,41066,41066,10000,2026-01-27,2
45091,804154,804154,10000,2026-02-27,2
45092,957619,957619,10000,2026-01-13,2
45093,610128,610128,10000,2026-02-08,2
45094,379758,379758,10000,2026-01-10,2
45095,552403,552403,10000,2026-02-16,2
45096,288230,288230,10000,2026-01-10,2
45097,988899,988899,10000,2026-01-03,2
45098,858562,858562,10000,2026-02-03,2
45099,509757,509757,10000,2026-02-10,2
45100,76008,76008,10000,2026-02-01,2
45101,231739,231739,10000,2026-01-07,2
45102,900863,900863,10000,2026-02-26,2
45103,750980,750980,10000,2026-02-11,2
45104,776655,776655,10000,2026-01-18,2
45105,585890,585890,10000,2026-02-18,2
45106,288066,288066,10000,2026-01-15,2
45107,690559,690559,10000,2026-01-19,2
45108,335494,335494,10000,2026-02-06,2
45109,118126,118126,10000,2026-02-21,2
45110,646772,646772,10000,2026-02-20,2
45111,685214,685214,10000,2026-02-12,2
45112,421299,421299,10000,2026-02-13,2
45113,696472,696472,10000,2026-02-11,2
45114,559734,559734,10000,2026-02-19,2
45115,209526,209526,10000,2026-02-06,2
45116,695637,695637,10000,2026-02-20,2
45117,539544,539544,10000,2026-01-17,2
45118,193313,193313,10000,2026-02-10,2
45119,940146,940146,10000,2026-02-15,2
45120,918285,918285,10000,2026-01-13,2
45121,48901,48901,10000,2026-02-03,2
45122,479862,479862,10000,2026-02-13,2
45123,220425,220425,10000,2026-02-10,2
45124,726758,726758,10000,2026-01-30,2
45125,710624,710624,10000,2026-02-03,2
45126,418610,418610,10000,2026-02-06,2
45127,420583,420583,10000,2026-02-27,2
45128,397455,397455,10000,2026-02-24,2
45129,759463,759463,10000,2026-02-25,2
45130,384693,384693,10000,2026-02-10,2
45131,673675,673675,10000,2026-02-15,2
45132,229577,229577,10000,2026-01-15,2
45133,358732,358732,10000,2026-01-27,2
45134,73116,73116,10000,2026-02-10,2
45135,429229,429229,10000,2026-01-28,2
45136,978411,978411,10000,2026-01-17,2
45137,95980,95980,10000,2026-01-30,2
45138,847023,847023,10000,2026-01-09,2
45139,377867,377867,10000,2026-01-26,2
45140,424532,424532,10000,2026-02-03,2
45141,15451,15451,10000,2026-02-23,2
45142,818134,818134,10000,2026-02-18,2
45143,845291,845291,10000,2026-01-23,2
45144,725584,725584,10000,2026-01-11,2
45145,634385,634385,10000,2026-02-22,2
45146,222039,222039,10000,2026-02-03,2
45147,623731,623731,10000,2026-01-12,2
45148,24152,24152,10000,2026-01-05,2
45149,625752,625752,10000,2026-01-07,2
45150,134635,134635,10000,2026-02-12,2
45151,33085,33085,10000,2026-02-18,2
45152,516163,516163,10000,2026-01-04,2
45153,528943,528943,10000,2026-01-22,2
45154,981377,981377,10000,2026-02-22,2
45155,955349,955349,10000,2026-01-18,2
45156,923260,923260,10000,2026-02-20,2
45157,358514,358514,10000,2026-02-10,2
45158,887461,887461,10000,2026-02-21,2
45159,865212,865212,10000,2026-01-14,2
45160,621081,621081,10000,2026-02-01,2
45161,328890,328890,10000,2026-02-24,2
45162,93875,93875,10000,2026-02-24,2
45163,231512,231512,10000,2026-02-15,2
45164,861518,861518,10000,2026-01-19,2
45165,207089,207089,10000,2026-01-02,2
45166,634852,634852,10000,2026-01-22,2
45167,978543,978543,10000,2026-01-30,2
45168,741974,741974,10000,2026-02-18,2
45169,315414,315414,10000,2026-01-29,2
45170,257622,257622,10000,2026-02-09,2
45171,200704,200704,10000,2026-02-26,2
45172,388343,388343,10000,2026-02-26,2
45173,616832,616832,10000,2026-02-20,2
45174,936891,936891,10000,2026-01-14,2
45175,90314,90314,10000,2026-01-14,2
45176,794514,794514,10000,2026-01-01,2
45177,51609,51609,10000,2026-01-22,2
45178,661690,661690,10000,2026-01-08,2
45179,907061,907061,10000,2026-01-08,2
45180,479396,479396,10000,2026-02-08,2
45181,577590,577590,10000,2026-01-12,2
45182,869344,869344,10000,2026-01-29,2
45183,557167,557167,10000,2026-02-07,2
45184,427381,427381,10000,2026-01-05,2
45185,676961,676961,10000,2026-02-17,2
45186,831757,831757,10000,2026-02-23,2
45187,913977,913977,10000,2026-02-04,2
45188,329677,329677,10000,2026-01-09,2
45189,982061,982061,10000,2026-01-04,2
45190,282668,282668,10000,2026-01-21,2
45191,654294,654294,10000,2026-02-18,2
45192,433204,433204,10000,2026-02-03,2
45193,420995,420995,10000,2026-02-01,2
45194,971153,971153,10000,2026-01-07,2
45195,181069,181069,10000,2026-01-22,2
45196,739542,739542,10000,2026-02-18,2
45197,693902,693902,10000,2026-02-21,2
45198,7653,7653,10000,2026-01-03,2
45199,145795,145795,10000,2026-02-15,2
45200,290676,290676,10000,2026-02-20,2
45201,367833,367833,10000,2026-01-02,2
45202,954395,954395,10000,2026-02-19,2
45203,477421,477421,10000,2026-02-02,2
45204,647935,647935,10000,2026-01-18,2
45205,793888,793888,10000,2026-01-01,2
45206,77300,77300,10000,2026-01-08,2
45207,882952,882952,10000,2026-01-07,2
45208,614839,614839,10000,2026-01-25,2
45209,947706,947706,10000,2026-02-01,2
45210,922220,922220,10000,2026-01-25,2
45211,203080,203080,10000,2026-02-13,2
45212,38434,38434,10000,2026-02-11,2
45213,321771,321771,10000,2026-01-17,2
45214,15998,15998,10000,2026-02-18,2
45215,333384,333384,10000,2026-02-14,2
45216,144748,144748,10000,2026-01-27,2
45217,665482,665482,10000,2026-01-13,2
45218,185972,185972,10000,2026-01-07,2
45219,526332,526332,10000,2026-01-04,2
45220,619531,619531,10000,2026-02-20,2
45221,934088,934088,10000,2026-02-16,2
45222,780532,780532,10000,2026-01-11,2
45223,778,778,10000,2026-01-17,2
45224,791060,791060,10000,2026-01-09,2
45225,468246,468246,10000,2026-02-16,2
45226,515384,515384,10000,2026-01-17,2
45227,539033,539033,10000,2026-02-20,2
45228,791274,791274,10000,2026-01-31,2
45229,819993,819993,10000,2026-01-01,2
45230,269262,269262,10000,2026-01-20,2
45231,100702,100702,10000,2026-01-25,2
45232,623433,623433,10000,2026-01-12,2
45233,903025,903025,10000,2026-01-04,2
45234,464641,464641,10000,2026-02-13,2
45235,996617,996617,10000,2026-01-23,2
45236,418174,418174,10000,2026-02-11,2
45237,245377,245377,10000,2026-02-03,2
45238,765635,765635,10000,2026-01-23,2
45239,558229,558229,10000,2026-02-25,2
45240,331213,331213,10000,2026-02-27,2
45241,939089,939089,10000,2026-01-23,2
45242,499481,499481,10000,2026-02-28,2
45243,70271,70271,10000,2026-01-04,2
45244,313299,313299,10000,2026-02-09,2
45245,855331,855331,10000,2026-01-20,2
45246,604289,604289,10000,2026-01-27,2
45247,527927,527927,10000,2026-02-24,2
45248,591131,591131,10000,2026-01-25,2
45249,580119,580119,10000,2026-02-28,2
45250,552337,552337,10000,2026-02-25,2
45251,875328,875328,10000,2026-01-30,2
45252,102901,102901,10000,2026-02-04,2
45253,297853,297853,10000,2026-02-07,2
45254,232137,232137,10000,2026-01-31,2
45255,780339,780339,10000,2026-02-17,2
45256,1139,1139,10000,2026-02-09,2
45257,263015,263015,10000,2026-02-05,2
45258,539930,539930,10000,2026-02-19,2
45259,827415,827415,10000,2026-02-27,2
45260,419417,419417,10000,2026-02-25,2
45261,149768,149768,10000,2026-02-08,2
45262,732023,732023,10000,2026-02-13,2
45263,799270,799270,10000,2026-01-08,2
45264,56148,56148,10000,2026-01-13,2
45265,542663,542663,10000,2026-01-29,2
45266,752641,752641,10000,2026-01-17,2
45267,145133,145133,10000,2026-01-13,2
45268,95535,95535,10000,2026-02-07,2
45269,422918,422918,10000,2026-02-27,2
45270,728684,728684,10000,2026-01-31,2
45271,223772,223772,10000,2026-01-30,2
45272,233902,233902,10000,2026-02-04,2
45273,496851,496851,10000,2026-02-04,2
45274,203714,203714,10000,2026-01-25,2
45275,392434,392434,10000,2026-01-01,2
45276,120912,120912,10000,2026-02-03,2
45277,277854,277854,10000,2026-01-02,2
45278,978431,978431,10000,2026-02-17,2
45279,93568,93568,10000,2026-01-31,2
45280,937752,937752,10000,2026-01-12,2
45281,334219,334219,10000,2026-02-06,2
45282,903332,903332,10000,2026-02-17,2
45283,299081,299081,10000,2026-02-12,2
45284,360180,360180,10000,2026-02-26,2
45285,125905,125905,10000,2026-02-19,2
45286,348779,348779,10000,2026-01-31,2
45287,308035,308035,10000,2026-01-07,2
45288,460725,460725,10000,2026-02-09,2
45289,105538,105538,10000,2026-02-24,2
45290,812552,812552,10000,2026-02-23,2
45291,178792,178792,10000,2026-01-01,2
45292,687342,687342,10000,2026-02-15,2
45293,865369,865369,10000,2026-01-06,2
45294,729759,729759,10000,2026-02-21,2
45295,265941,265941,10000,2026-02-09,2
45296,427470,427470,10000,2026-02-09,2
45297,415187,415187,10000,2026-01-27,2
45298,403617,403617,10000,2026-01-31,2
45299,941689,941689,10000,2026-01-19,2
45300,60932,60932,10000,2026-02-13,2
45301,320973,320973,10000,2026-01-11,2
45302,748068,748068,10000,2026-02-13,2
45303,530016,530016,10000,2026-01-16,2
45304,798573,798573,10000,2026-01-20,2
45305,731277,731277,10000,2026-01-05,2
45306,472272,472272,10000,2026-02-26,2
45307,976515,976515,10000,2026-01-02,2
45308,303564,303564,10000,2026-02-26,2
45309,82368,82368,10000,2026-02-13,2
45310,866082,866082,10000,2026-01-16,2
45311,902497,902497,10000,2026-01-17,2
45312,350814,350814,10000,2026-01-28,2
45313,469940,469940,10000,2026-02-19,2
45314,35002,35002,10000,2026-01-06,2
45315,856969,856969,10000,2026-01-12,2
45316,254410,254410,10000,2026-02-14,2
45317,764464,764464,10000,2026-01-10,2
45318,306287,306287,10000,2026-02-18,2
45319,56335,56335,10000,2026-02-12,2
45320,667724,667724,10000,2026-01-10,2
45321,148571,148571,10000,2026-01-06,2
45322,150661,150661,10000,2026-01-10,2
45323,649105,649105,10000,2026-02-11,2
45324,707514,707514,10000,2026-02-08,2
45325,788482,788482,10000,2026-02-06,2
45326,587108,587108,10000,2026-01-18,2
45327,828398,828398,10000,2026-01-27,2
45328,560653,560653,10000,2026-02-05,2
45329,609747,609747,10000,2026-01-03,2
45330,235761,235761,10000,2026-01-27,2
45331,687822,687822,10000,2026-02-15,2
45332,20960,20960,10000,2026-01-06,2
45333,705339,705339,10000,2026-01-22,2
45334,242380,242380,10000,2026-02-06,2
45335,897672,897672,10000,2026-02-05,2
45336,286094,286094,10000,2026-02-04,2
45337,967637,967637,10000,2026-02-03,2
45338,800979,800979,10000,2026-02-28,2
45339,157417,157417,10000,2026-01-05,2
45340,349999,349999,10000,2026-02-28,2
45341,962948,962948,10000,2026-01-27,2
45342,540773,540773,10000,2026-02-24,2
45343,586983,586983,10000,2026-01-26,2
45344,568061,568061,10000,2026-01-12,2
45345,999962,999962,10000,2026-02-27,2
45346,553872,553872,10000,2026-01-09,2
45347,103558,103558,10000,2026-02-19,2
45348,21938,21938,10000,2026-02-12,2
45349,392828,392828,10000,2026-01-23,2
45350,757006,757006,10000,2026-02-18,2
45351,470761,470761,10000,2026-02-27,2
45352,846052,846052,10000,2026-02-03,2
45353,703224,703224,10000,2026-01-26,2
45354,402623,402623,10000,2026-02-05,2
45355,578940,578940,10000,2026-01-03,2
45356,26263,26263,10000,2026-02-28,2
45357,789251,789251,10000,2026-02-09,2
45358,847293,847293,10000,2026-02-26,2
45359,209095,209095,10000,2026-02-25,2
45360,727903,727903,10000,2026-01-29,2
45361,344148,344148,10000,2026-02-16,2
45362,447129,447129,10000,2026-02-24,2
45363,635822,635822,10000,2026-01-06,2
45364,111505,111505,10000,2026-01-28,2
45365,417053,417053,10000,2026-02-05,2
45366,634311,634311,10000,2026-02-14,2
45367,673172,673172,10000,2026-01-22,2
45368,663715,663715,10000,2026-02-16,2
45369,488077,488077,10000,2026-01-24,2
45370,814554,814554,10000,2026-01-30,2
45371,865570,865570,10000,2026-01-03,2
45372,918818,918818,10000,2026-02-14,2
45373,79928,79928,10000,2026-02-28,2
45374,828766,828766,10000,2026-02-18,2
45375,266163,266163,10000,2026-01-20,2
45376,862219,862219,10000,2026-01-29,2
45377,6642,6642,10000,2026-01-20,2
45378,401336,401336,10000,2026-01-11,2
45379,818516,818516,10000,2026-02-13,2
45380,800023,800023,10000,2026-01-08,2
45381,767693,767693,10000,2026-02-22,2
45382,157314,157314,10000,2026-02-23,2
45383,668374,668374,10000,2026-01-08,2
45384,202378,202378,10000,2026-01-24,2
45385,581505,581505,10000,2026-02-08,2
45386,14461,14461,10000,2026-01-26,2
45387,524980,524980,10000,2026-02-16,2
45388,448646,448646,10000,2026-02-15,2
45389,512202,512202,10000,2026-02-22,2
45390,269022,269022,10000,2026-01-07,2
45391,639802,639802,10000,2026-02-14,2
45392,265195,265195,10000,2026-01-12,2
45393,578449,578449,10000,2026-01-21,2
45394,441983,441983,10000,2026-01-22,2
45395,30208,30208,10000,2026-02-11,2
45396,203976,203976,10000,2026-01-30,2
45397,778255,778255,10000,2026-02-05,2
45398,426528,426528,10000,2026-01-11,2
45399,710952,710952,10000,2026-01-29,2
45400,970093,970093,10000,2026-02-03,2
45401,174077,174077,10000,2026-01-19,2
45402,526386,526386,10000,2026-01-12,2
45403,330577,330577,10000,2026-02-20,2
45404,108188,108188,10000,2026-01-26,2
45405,230491,230491,10000,2026-02-07,2
45406,58543,58543,10000,2026-02-08,2
45407,47615,47615,10000,2026-02-25,2
45408,935738,935738,10000,2026-02-24,2
45409,259863,259863,10000,2026-01-28,2
45410,952486,952486,10000,2026-02-11,2
45411,811071,811071,10000,2026-01-04,2
45412,800191,800191,10000,2026-01-12,2
45413,712696,712696,10000,2026-01-08,2
45414,805280,805280,10000,2026-01-03,2
45415,143145,143145,10000,2026-02-17,2
45416,701372,701372,10000,2026-01-31,2
45417,892642,892642,10000,2026-02-20,2
45418,262690,262690,10000,2026-02-04,2
45419,383765,383765,10000,2026-01-08,2
45420,470005,470005,10000,2026-01-19,2
45421,821709,821709,10000,2026-01-26,2
45422,317421,317421,10000,2026-01-12,2
45423,403734,403734,10000,2026-02-17,2
45424,473577,473577,10000,2026-01-22,2
45425,389708,389708,10000,2026-02-17,2
45426,203106,203106,10000,2026-02-16,2
45427,786042,786042,10000,2026-01-07,2
45428,129549,129549,10000,2026-02-23,2
45429,428186,428186,10000,2026-01-20,2
45430,792010,792010,10000,2026-02-12,2
45431,634894,634894,10000,2026-01-24,2
45432,423296,423296,10000,2026-02-06,2
45433,256246,256246,10000,2026-01-22,2
45434,527725,527725,10000,2026-02-09,2
45435,423201,423201,10000,2026-01-24,2
45436,995403,995403,10000,2026-02-10,2
45437,757186,757186,10000,2026-02-22,2
45438,109998,109998,10000,2026-02-21,2
45439,446713,446713,10000,2026-02-13,2
45440,369359,369359,10000,2026-01-09,2
45441,939836,939836,10000,2026-01-17,2
45442,304096,304096,10000,2026-01-03,2
45443,711432,711432,10000,2026-01-15,2
45444,862441,862441,10000,2026-02-01,2
45445,447408,447408,10000,2026-02-11,2
45446,272784,272784,10000,2026-01-29,2
45447,618114,618114,10000,2026-02-12,2
45448,572310,572310,10000,2026-02-06,2
45449,203905,203905,10000,2026-02-07,2
45450,807065,807065,10000,2026-02-17,2
45451,616375,616375,10000,2026-02-18,2
45452,475440,475440,10000,2026-01-06,2
45453,374727,374727,10000,2026-01-09,2
45454,410051,410051,10000,2026-02-26,2
45455,549872,549872,10000,2026-02-02,2
45456,695402,695402,10000,2026-02-06,2
45457,15830,15830,10000,2026-02-26,2
45458,433192,433192,10000,2026-02-27,2
45459,285970,285970,10000,2026-02-13,2
45460,565443,565443,10000,2026-02-03,2
45461,768647,768647,10000,2026-01-11,2
45462,59726,59726,10000,2026-02-02,2
45463,311435,311435,10000,2026-01-25,2
45464,880693,880693,10000,2026-01-04,2
45465,894589,894589,10000,2026-02-03,2
45466,841842,841842,10000,2026-01-01,2
45467,82825,82825,10000,2026-01-24,2
45468,284331,284331,10000,2026-02-21,2
45469,675984,675984,10000,2026-02-02,2
45470,108487,108487,10000,2026-01-09,2
45471,600524,600524,10000,2026-01-27,2
45472,911880,911880,10000,2026-01-30,2
45473,715030,715030,10000,2026-02-25,2
45474,798165,798165,10000,2026-02-13,2
45475,769489,769489,10000,2026-01-23,2
45476,591345,591345,10000,2026-01-29,2
45477,240514,240514,10000,2026-02-21,2
45478,373418,373418,10000,2026-01-01,2
45479,932224,932224,10000,2026-01-29,2
45480,208048,208048,10000,2026-01-09,2
45481,661311,661311,10000,2026-02-14,2
